epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,1496.76,1.01684,0.71465,1.02137,0.95028,0.9472,0.9687,0.75524,0.81554,0.49784,0.92473,0.007921,0.007921,0.007921
44,1530.17,1.01005,0.70201,1.01388,0.95853,0.94905,0.97022,0.7642,0.81154,0.48489,0.93494,0.0078715,0.0078715,0.0078715
45,1564.08,1.00686,0.70081,1.01438,0.95654,0.94241,0.9668,0.75182,0.82427,0.49759,0.93588,0.007822,0.007822,0.007822
46,1598.72,1.001,0.69616,1.01314,0.96605,0.96512,0.9782,0.76537,0.80441,0.4737,0.92819,0.0077725,0.0077725,0.0077725
47,1632.65,0.99341,0.6826,1.01243,0.96294,0.96074,0.96944,0.76483,0.80988,0.48241,0.9257,0.007723,0.007723,0.007723
48,1667.03,0.9938,0.69102,1.01092,0.96081,0.95868,0.97359,0.77418,0.79789,0.46625,0.91711,0.0076735,0.0076735,0.0076735
49,1701.99,0.99278,0.67818,1.00948,0.95752,0.95512,0.96732,0.75838,0.80437,0.48395,0.92239,0.007624,0.007624,0.007624
50,1735.89,0.99493,0.69114,1.00876,0.96489,0.96098,0.96909,0.77015,0.78899,0.46364,0.92382,0.0075745,0.0075745,0.0075745
51,1769.92,0.99637,0.68172,1.01615,0.95672,0.95785,0.97033,0.76012,0.80076,0.47171,0.92342,0.007525,0.007525,0.007525
52,1804.76,0.97726,0.66629,1.00381,0.94462,0.96338,0.97229,0.76521,0.77629,0.46449,0.91673,0.0074755,0.0074755,0.0074755
53,1838.27,0.97828,0.65928,1.0012,0.96016,0.94717,0.97007,0.77003,0.79015,0.47683,0.91657,0.007426,0.007426,0.007426
54,1872.75,0.97655,0.6651,1.00718,0.96055,0.958,0.97117,0.77011,0.79614,0.46387,0.91897,0.0073765,0.0073765,0.0073765
55,1907.56,0.98013,0.66306,1.00129,0.96045,0.96231,0.97093,0.76794,0.78495,0.45743,0.9161,0.007327,0.007327,0.007327
56,1941.44,0.97312,0.65024,0.99632,0.95137,0.96156,0.97181,0.77252,0.77335,0.45062,0.91022,0.0072775,0.0072775,0.0072775
57,1975.91,0.95823,0.6538,0.99152,0.95153,0.96797,0.96839,0.76076,0.78282,0.45175,0.91137,0.007228,0.007228,0.007228
58,2010.88,0.96921,0.65023,0.9968,0.95709,0.96401,0.97166,0.77875,0.77206,0.45027,0.91422,0.0071785,0.0071785,0.0071785
59,2044.47,0.95993,0.6425,0.99152,0.95313,0.96419,0.97227,0.77269,0.77552,0.45772,0.91469,0.007129,0.007129,0.007129
60,2078.96,0.95111,0.64239,0.99144,0.96217,0.95508,0.97287,0.77048,0.76731,0.44313,0.91271,0.0070795,0.0070795,0.0070795
61,2113.44,0.95426,0.64167,0.98911,0.95723,0.96793,0.97052,0.77333,0.77266,0.43915,0.91268,0.00703,0.00703,0.00703
62,2147.17,0.94951,0.63276,0.98848,0.96339,0.96788,0.97059,0.76985,0.77465,0.44175,0.91294,0.0069805,0.0069805,0.0069805
63,2181.62,0.94598,0.64098,0.9875,0.95724,0.9723,0.97409,0.78207,0.75397,0.43157,0.90827,0.006931,0.006931,0.006931
64,2215.78,0.93641,0.62963,0.9868,0.96154,0.96825,0.97152,0.77758,0.75802,0.42481,0.91223,0.0068815,0.0068815,0.0068815
65,2248.68,0.9291,0.62256,0.98303,0.9584,0.96617,0.97173,0.77289,0.76525,0.43498,0.91374,0.006832,0.006832,0.006832
66,2282.78,0.94585,0.63431,0.98938,0.95899,0.96585,0.97307,0.78577,0.74708,0.42988,0.90902,0.0067825,0.0067825,0.0067825
67,2316.81,0.93629,0.63198,0.98833,0.95528,0.9699,0.97642,0.78374,0.75718,0.42067,0.90736,0.006733,0.006733,0.006733
68,2350.47,0.93171,0.62206,0.98138,0.96347,0.96493,0.97492,0.78315,0.74831,0.4206,0.90766,0.0066835,0.0066835,0.0066835
69,2385.21,0.92961,0.62482,0.98427,0.96239,0.96481,0.97147,0.78103,0.74879,0.41941,0.90916,0.006634,0.006634,0.006634
