epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,296.273,1.07107,0.77266,0.95312,0.93849,0.95256,0.98,0.72612,0.92553,0.61829,0.89995,0.000497286,0.000497286,0.000497286
18,312.789,1.06431,0.76649,0.94531,0.9536,0.95003,0.97591,0.74806,0.89943,0.60301,0.89379,0.000493617,0.000493617,0.000493617
19,330.374,1.07181,0.75026,0.94532,0.93553,0.97538,0.9835,0.75213,0.89255,0.57496,0.89418,0.000489947,0.000489947,0.000489947
20,346.948,1.07049,0.74181,0.94157,0.95025,0.97056,0.98359,0.76171,0.88328,0.56702,0.89584,0.000486278,0.000486278,0.000486278
21,364.496,1.06389,0.73432,0.94185,0.94821,0.98371,0.98622,0.73398,0.94752,0.60257,0.90529,0.000482608,0.000482608,0.000482608
22,381.603,1.03321,0.69931,0.93106,0.95862,0.97904,0.98378,0.73292,0.94791,0.56796,0.90089,0.000478938,0.000478938,0.000478938
23,398.139,1.0259,0.69149,0.93244,0.93505,0.95643,0.97811,0.753,0.87904,0.55318,0.88552,0.000475269,0.000475269,0.000475269
24,414.587,1.01683,0.68552,0.92976,0.93276,0.98953,0.98422,0.76696,0.85098,0.54585,0.89147,0.000471599,0.000471599,0.000471599
25,431.545,1.00144,0.66441,0.92312,0.96468,0.9449,0.97312,0.76462,0.84236,0.53188,0.88272,0.00046793,0.00046793,0.00046793
26,448.393,0.98562,0.64795,0.924,0.93624,0.97582,0.97961,0.72076,1.01154,0.56752,0.90284,0.00046426,0.00046426,0.00046426
27,464.906,1.0064,0.66819,0.91772,0.96791,0.94788,0.98068,0.76514,0.87394,0.51717,0.89241,0.00046059,0.00046059,0.00046059
28,481.517,0.97535,0.64331,0.91364,0.95879,0.98085,0.98539,0.77512,0.85815,0.52765,0.88441,0.000456921,0.000456921,0.000456921
29,498.956,0.96466,0.64139,0.91342,0.93646,0.97032,0.97967,0.73979,0.92559,0.56655,0.90167,0.000453251,0.000453251,0.000453251
30,515.634,0.96297,0.63368,0.91556,0.95995,0.97145,0.98171,0.76644,0.88124,0.51668,0.8899,0.000449582,0.000449582,0.000449582
31,532.118,0.95946,0.63984,0.91224,0.94389,0.9807,0.98083,0.75346,0.86688,0.50765,0.88535,0.000445912,0.000445912,0.000445912
32,549.773,0.95995,0.62568,0.91693,0.94939,0.98869,0.98374,0.76533,0.86151,0.50711,0.8862,0.000442242,0.000442242,0.000442242
33,566.352,0.95779,0.61996,0.91018,0.96188,0.98605,0.97857,0.77489,0.83591,0.51329,0.88515,0.000438573,0.000438573,0.000438573
34,582.841,0.93454,0.59913,0.91102,0.96048,0.98413,0.97901,0.78067,0.82756,0.48397,0.88527,0.000434903,0.000434903,0.000434903
35,600.455,0.93509,0.60976,0.91042,0.9586,0.98623,0.98342,0.76977,0.81313,0.48263,0.8758,0.000431234,0.000431234,0.000431234
36,617.341,0.92832,0.59328,0.9063,0.96265,0.98712,0.97974,0.76577,0.84875,0.49033,0.88705,0.000427564,0.000427564,0.000427564
37,634.172,0.93845,0.59256,0.90433,0.96489,0.98173,0.98404,0.77092,0.86368,0.48819,0.88986,0.000423894,0.000423894,0.000423894
38,651.733,0.91595,0.57905,0.90606,0.96269,0.97986,0.98256,0.77778,0.83231,0.48182,0.87972,0.000420225,0.000420225,0.000420225
39,668.382,0.92386,0.5875,0.90207,0.93881,0.98851,0.98386,0.79031,0.80204,0.49251,0.87338,0.000416555,0.000416555,0.000416555
40,684.81,0.91262,0.57563,0.90433,0.95981,0.98256,0.9821,0.78231,0.80568,0.48208,0.87287,0.000412886,0.000412886,0.000412886
41,701.658,0.90303,0.58182,0.90276,0.96586,0.97451,0.98403,0.77467,0.84337,0.47135,0.87898,0.000409216,0.000409216,0.000409216
42,718.613,0.91226,0.57158,0.90641,0.96771,0.96453,0.98121,0.77817,0.83766,0.46414,0.88415,0.000405546,0.000405546,0.000405546
43,735.222,0.91086,0.57339,0.90589,0.95861,0.98578,0.98083,0.77594,0.83543,0.47341,0.87547,0.000401877,0.000401877,0.000401877
44,751.903,0.90832,0.5774,0.89738,0.94884,0.96848,0.97982,0.78391,0.81891,0.47706,0.8791,0.000398207,0.000398207,0.000398207
45,769.093,0.90773,0.5676,0.90003,0.95397,0.97915,0.9795,0.78569,0.8196,0.45821,0.87787,0.000394538,0.000394538,0.000394538
46,785.64,0.88678,0.55267,0.90459,0.97076,0.97887,0.98413,0.78116,0.82203,0.4566,0.87298,0.000390868,0.000390868,0.000390868
47,801.94,0.87162,0.55561,0.89332,0.9636,0.98156,0.98102,0.73759,0.93382,0.49086,0.89303,0.000387198,0.000387198,0.000387198
48,819.507,0.88269,0.56774,0.89894,0.95724,0.97485,0.98322,0.77807,0.81375,0.45168,0.87991,0.000383529,0.000383529,0.000383529
49,835.979,0.87273,0.54495,0.89316,0.96662,0.98435,0.9853,0.78169,0.82767,0.44612,0.87905,0.000379859,0.000379859,0.000379859
50,852.527,0.8702,0.54175,0.89324,0.95758,0.98001,0.98463,0.78358,0.80816,0.45675,0.87226,0.00037619,0.00037619,0.00037619
51,870.137,0.86197,0.52809,0.88887,0.96361,0.98835,0.98324,0.79248,0.80033,0.4506,0.8782,0.00037252,0.00037252,0.00037252
52,887.3,0.87657,0.55472,0.89937,0.96608,0.99068,0.98509,0.80167,0.77185,0.42693,0.87205,0.00036885,0.00036885,0.00036885
53,903.804,0.86527,0.52986,0.88487,0.96384,0.98712,0.98437,0.79037,0.80328,0.44361,0.87481,0.000365181,0.000365181,0.000365181
54,921.243,0.85457,0.51892,0.88989,0.96895,0.98209,0.98369,0.78341,0.82491,0.45075,0.88049,0.000361511,0.000361511,0.000361511
55,937.759,0.85173,0.54502,0.8906,0.96394,0.98195,0.98249,0.78901,0.81317,0.45516,0.88054,0.000357842,0.000357842,0.000357842
56,954.018,0.86243,0.53611,0.89469,0.95981,0.98776,0.98586,0.79423,0.80813,0.44504,0.87637,0.000354172,0.000354172,0.000354172
57,970.828,0.85349,0.53673,0.89477,0.97337,0.97025,0.98451,0.79377,0.78676,0.42835,0.87416,0.000350502,0.000350502,0.000350502
58,987.442,0.84401,0.51689,0.88832,0.95156,0.99376,0.98685,0.79753,0.78237,0.4239,0.87032,0.000346833,0.000346833,0.000346833
59,1003.73,0.84625,0.51904,0.88543,0.97217,0.98352,0.98488,0.79873,0.77628,0.43329,0.86898,0.000343163,0.000343163,0.000343163
60,1020.56,0.83965,0.51495,0.88409,0.96951,0.98626,0.98325,0.78355,0.82781,0.43442,0.87567,0.000339494,0.000339494,0.000339494
61,1037.4,0.84216,0.51976,0.88998,0.96555,0.97932,0.98217,0.79853,0.79561,0.43719,0.87218,0.000335824,0.000335824,0.000335824
62,1053.79,0.82577,0.51164,0.8863,0.9707,0.98366,0.9857,0.78216,0.80382,0.42175,0.86868,0.000332154,0.000332154,0.000332154
63,1070.25,0.82868,0.50308,0.88596,0.96559,0.99177,0.98741,0.79366,0.80461,0.42799,0.86665,0.000328485,0.000328485,0.000328485
64,1087.85,0.84384,0.51343,0.88756,0.96626,0.98398,0.98245,0.78788,0.81589,0.42146,0.87427,0.000324815,0.000324815,0.000324815
65,1104.36,0.83065,0.50405,0.88367,0.96632,0.97994,0.98598,0.79072,0.81033,0.42069,0.87471,0.000321146,0.000321146,0.000321146
66,1120.98,0.83192,0.49974,0.88765,0.96595,0.98853,0.98239,0.80219,0.78766,0.42223,0.86931,0.000317476,0.000317476,0.000317476
67,1140.14,0.82093,0.49695,0.88579,0.95468,0.98859,0.98454,0.7911,0.82046,0.44269,0.87621,0.000313806,0.000313806,0.000313806
68,1156.77,0.84191,0.50006,0.88862,0.97049,0.97726,0.98592,0.80054,0.77982,0.40728,0.8671,0.000310137,0.000310137,0.000310137
69,1173.5,0.81257,0.49041,0.88034,0.96517,0.99246,0.98595,0.78467,0.82095,0.42336,0.87381,0.000306467,0.000306467,0.000306467
70,1191.26,0.83301,0.49587,0.88604,0.95783,0.97749,0.98485,0.79447,0.79475,0.42443,0.87011,0.000302798,0.000302798,0.000302798
71,1207.94,0.81671,0.49151,0.87866,0.96525,0.99387,0.98523,0.79362,0.79734,0.41057,0.87323,0.000299128,0.000299128,0.000299128
72,1224.63,0.81728,0.48901,0.88224,0.96647,0.98251,0.98208,0.78937,0.80217,0.42626,0.87076,0.000295458,0.000295458,0.000295458
73,1242.53,0.80651,0.47707,0.87984,0.96523,0.97756,0.97974,0.793,0.81483,0.41088,0.88531,0.000291789,0.000291789,0.000291789
74,1259.22,0.8112,0.48403,0.87627,0.95866,0.98694,0.98467,0.79307,0.79067,0.41593,0.87119,0.000288119,0.000288119,0.000288119
75,1275.87,0.81667,0.4907,0.87938,0.97065,0.98197,0.98658,0.80814,0.78421,0.41263,0.86872,0.00028445,0.00028445,0.00028445
76,1293.6,0.79953,0.47969,0.87703,0.97117,0.9824,0.98539,0.80163,0.78717,0.41482,0.87005,0.00028078,0.00028078,0.00028078
77,1310.09,0.80442,0.49049,0.8789,0.96457,0.99009,0.98838,0.79139,0.79914,0.41039,0.87397,0.00027711,0.00027711,0.00027711
78,1326.66,0.7926,0.48343,0.87838,0.96994,0.98906,0.9899,0.80181,0.79012,0.40077,0.87218,0.000273441,0.000273441,0.000273441
79,1343.88,0.78362,0.48082,0.87423,0.96455,0.98351,0.98661,0.78991,0.77643,0.4035,0.86901,0.000269771,0.000269771,0.000269771
80,1360.43,0.79956,0.48074,0.87952,0.96522,0.98728,0.98365,0.79703,0.7829,0.40074,0.86902,0.000266102,0.000266102,0.000266102
81,1376.94,0.78836,0.46804,0.87548,0.96878,0.99252,0.98657,0.80017,0.78768,0.40114,0.86775,0.000262432,0.000262432,0.000262432
82,1395.19,0.79285,0.46995,0.87984,0.96366,0.98349,0.98648,0.80461,0.77695,0.40473,0.86553,0.000258762,0.000258762,0.000258762
83,1412.03,0.77702,0.46859,0.87168,0.96968,0.98246,0.98299,0.79996,0.79154,0.40182,0.87343,0.000255093,0.000255093,0.000255093
84,1428.48,0.76289,0.45823,0.87159,0.96257,0.98893,0.98691,0.79816,0.8003,0.40785,0.87761,0.000251423,0.000251423,0.000251423
85,1445.34,0.78053,0.46668,0.8725,0.97075,0.98656,0.98763,0.79852,0.79318,0.39929,0.86887,0.000247754,0.000247754,0.000247754
86,1462.39,0.77451,0.46513,0.87251,0.962,0.98592,0.98715,0.80007,0.76956,0.39723,0.86527,0.000244084,0.000244084,0.000244084
87,1478.88,0.7677,0.47596,0.87169,0.96972,0.98749,0.98823,0.79933,0.78778,0.39488,0.87239,0.000240414,0.000240414,0.000240414
88,1495.12,0.76599,0.4584,0.86837,0.972,0.98243,0.98465,0.80074,0.78571,0.39885,0.86559,0.000236745,0.000236745,0.000236745
89,1512.37,0.76253,0.45565,0.86774,0.96917,0.99482,0.98671,0.78925,0.80417,0.38829,0.86911,0.000233075,0.000233075,0.000233075
90,1528.53,0.76921,0.46692,0.87518,0.97365,0.98204,0.9866,0.80737,0.7756,0.39418,0.86367,0.000229406,0.000229406,0.000229406
91,1544.9,0.76455,0.46136,0.86896,0.96293,0.9881,0.98363,0.79837,0.79598,0.39633,0.87646,0.000225736,0.000225736,0.000225736
92,1561.43,0.75192,0.44566,0.86751,0.97105,0.98506,0.98477,0.79945,0.79079,0.38912,0.86928,0.000222066,0.000222066,0.000222066
93,1578.14,0.75798,0.45029,0.86582,0.96796,0.9879,0.98875,0.80687,0.77218,0.38444,0.86577,0.000218397,0.000218397,0.000218397
94,1594.26,0.73859,0.45001,0.8722,0.96549,0.98894,0.98296,0.79944,0.77633,0.38385,0.8693,0.000214727,0.000214727,0.000214727
95,1610.35,0.75364,0.44926,0.87041,0.96921,0.99263,0.98853,0.80169,0.79539,0.38462,0.86372,0.000211058,0.000211058,0.000211058
96,1627.77,0.74671,0.44316,0.86563,0.96727,0.98833,0.98339,0.80259,0.77959,0.39025,0.86817,0.000207388,0.000207388,0.000207388
97,1644.08,0.75763,0.44749,0.87215,0.97136,0.99034,0.98781,0.80557,0.77999,0.3842,0.86528,0.000203718,0.000203718,0.000203718
98,1661.45,0.75868,0.43986,0.86731,0.96835,0.99198,0.98576,0.80499,0.76645,0.38252,0.86292,0.000200049,0.000200049,0.000200049
99,1678.62,0.73917,0.43167,0.86663,0.96205,0.99246,0.98675,0.80054,0.80074,0.37723,0.87093,0.000196379,0.000196379,0.000196379
100,1694.99,0.75256,0.44231,0.87096,0.96051,0.99419,0.98459,0.80634,0.76539,0.38311,0.86128,0.00019271,0.00019271,0.00019271
101,1711.4,0.73741,0.43064,0.8646,0.96758,0.988,0.98458,0.81133,0.77659,0.38693,0.86338,0.00018904,0.00018904,0.00018904
102,1727.8,0.73085,0.43683,0.86417,0.97361,0.97953,0.98184,0.80522,0.75117,0.3742,0.86053,0.00018537,0.00018537,0.00018537
103,1745.13,0.73431,0.43493,0.86441,0.9758,0.98686,0.98704,0.80768,0.78418,0.38024,0.86214,0.000181701,0.000181701,0.000181701
104,1761.45,0.73039,0.42833,0.85914,0.97373,0.98802,0.98656,0.8084,0.76636,0.37217,0.85998,0.000178031,0.000178031,0.000178031
105,1777.75,0.7395,0.4334,0.86862,0.97046,0.98581,0.98508,0.81136,0.77026,0.37867,0.86393,0.000174362,0.000174362,0.000174362
106,1795.02,0.73995,0.43305,0.8649,0.96286,0.98803,0.98399,0.80364,0.777,0.38201,0.86441,0.000170692,0.000170692,0.000170692
107,1811.32,0.73454,0.43304,0.8628,0.97086,0.9849,0.98487,0.81045,0.75876,0.37544,0.86039,0.000167022,0.000167022,0.000167022
108,1827.46,0.72801,0.43833,0.86069,0.96966,0.98721,0.98567,0.81206,0.76903,0.37659,0.85994,0.000163353,0.000163353,0.000163353
109,1844.38,0.7167,0.42139,0.86152,0.97079,0.98122,0.98427,0.80609,0.77163,0.3757,0.86076,0.000159683,0.000159683,0.000159683
110,1860.97,0.73135,0.42442,0.86386,0.97368,0.98494,0.98751,0.81265,0.75262,0.37235,0.85839,0.000156014,0.000156014,0.000156014
111,1877.34,0.72263,0.4203,0.85722,0.96942,0.98853,0.98648,0.81241,0.75891,0.37389,0.85853,0.000152344,0.000152344,0.000152344
112,1893.92,0.71793,0.42314,0.86141,0.97045,0.98708,0.98379,0.81225,0.75107,0.36974,0.86249,0.000148674,0.000148674,0.000148674
113,1911.69,0.71581,0.42072,0.86469,0.97477,0.98376,0.98845,0.81194,0.75473,0.36701,0.86127,0.000145005,0.000145005,0.000145005
114,1929.1,0.70571,0.42374,0.85899,0.97078,0.98239,0.98628,0.81118,0.76094,0.36867,0.85848,0.000141335,0.000141335,0.000141335
115,1945.58,0.72159,0.4167,0.86338,0.97465,0.98452,0.9845,0.80694,0.7715,0.37358,0.86359,0.000137666,0.000137666,0.000137666
116,1962.71,0.72031,0.42315,0.86223,0.97453,0.98524,0.98441,0.80874,0.77451,0.37063,0.86316,0.000133996,0.000133996,0.000133996
117,1979.08,0.7076,0.41054,0.85897,0.97036,0.98746,0.98406,0.80792,0.7613,0.36808,0.85982,0.000130326,0.000130326,0.000130326
118,1995.17,0.7077,0.40733,0.86451,0.97481,0.99167,0.98674,0.81279,0.76669,0.36251,0.86087,0.000126657,0.000126657,0.000126657
119,2012.44,0.70585,0.41018,0.85815,0.97445,0.99116,0.98748,0.81206,0.76125,0.35934,0.86392,0.000122987,0.000122987,0.000122987
120,2028.54,0.71159,0.40733,0.86326,0.9735,0.97576,0.98436,0.81114,0.75739,0.36622,0.85982,0.000119318,0.000119318,0.000119318
121,2045.3,0.69739,0.41168,0.85574,0.97356,0.98475,0.98496,0.8112,0.76916,0.36938,0.8616,0.000115648,0.000115648,0.000115648
122,2062.12,0.70145,0.41024,0.85462,0.97331,0.98537,0.98525,0.82012,0.75347,0.36388,0.85825,0.000111978,0.000111978,0.000111978
123,2079.08,0.69025,0.40349,0.8526,0.97363,0.98651,0.98683,0.81649,0.7615,0.36759,0.86019,0.000108309,0.000108309,0.000108309
124,2096.26,0.69615,0.40683,0.85839,0.96873,0.99167,0.98712,0.81317,0.76756,0.36098,0.86019,0.000104639,0.000104639,0.000104639
125,2113.26,0.6909,0.39635,0.85626,0.97221,0.99167,0.98678,0.80984,0.77693,0.36456,0.86225,0.00010097,0.00010097,0.00010097
126,2130.37,0.69178,0.40122,0.85192,0.97506,0.98776,0.98709,0.81575,0.76794,0.35716,0.86329,9.73e-05,9.73e-05,9.73e-05
127,2146.97,0.68992,0.39935,0.85944,0.97306,0.98683,0.98677,0.81132,0.78042,0.36684,0.8621,9.36304e-05,9.36304e-05,9.36304e-05
128,2163.33,0.68826,0.39653,0.85527,0.96691,0.98532,0.98652,0.81614,0.75531,0.36367,0.85819,8.99608e-05,8.99608e-05,8.99608e-05
129,2181.9,0.68491,0.39026,0.85412,0.97314,0.99167,0.9863,0.81527,0.76418,0.36279,0.85898,8.62912e-05,8.62912e-05,8.62912e-05
130,2198.33,0.68951,0.39571,0.85403,0.97428,0.99167,0.98588,0.81499,0.75798,0.3648,0.85917,8.26216e-05,8.26216e-05,8.26216e-05
131,2214.87,0.6745,0.38711,0.85468,0.97224,0.98967,0.98772,0.81616,0.77031,0.3637,0.86308,7.8952e-05,7.8952e-05,7.8952e-05
132,2232.27,0.67823,0.39058,0.85735,0.97328,0.99112,0.98758,0.81477,0.75846,0.35941,0.8619,7.52824e-05,7.52824e-05,7.52824e-05
133,2248.81,0.67639,0.39377,0.85081,0.97526,0.98948,0.98788,0.821,0.75955,0.3575,0.86099,7.16128e-05,7.16128e-05,7.16128e-05
134,2265.23,0.6835,0.40052,0.85708,0.97018,0.99041,0.98603,0.81562,0.76454,0.35654,0.86098,6.79432e-05,6.79432e-05,6.79432e-05
135,2282.47,0.67901,0.39227,0.8568,0.97006,0.99167,0.98508,0.81413,0.7708,0.36091,0.86173,6.42736e-05,6.42736e-05,6.42736e-05
136,2299.05,0.66748,0.3884,0.85343,0.97143,0.98985,0.98723,0.81466,0.77257,0.35282,0.86183,6.0604e-05,6.0604e-05,6.0604e-05
137,2315.46,0.65207,0.37651,0.84914,0.9729,0.98953,0.98571,0.81234,0.76345,0.35346,0.86046,5.69344e-05,5.69344e-05,5.69344e-05
138,2331.56,0.66795,0.38656,0.85355,0.97411,0.99048,0.98603,0.8096,0.76877,0.3584,0.86204,5.32648e-05,5.32648e-05,5.32648e-05
139,2348.93,0.66802,0.38493,0.85085,0.97513,0.99037,0.98603,0.81232,0.76648,0.3552,0.86114,4.95952e-05,4.95952e-05,4.95952e-05
140,2365.2,0.66357,0.38215,0.8508,0.97394,0.98843,0.98548,0.81533,0.76009,0.35483,0.85937,4.59256e-05,4.59256e-05,4.59256e-05
141,2382.14,0.67292,0.36458,0.85817,0.97477,0.98694,0.98544,0.80669,0.76705,0.35875,0.86249,4.2256e-05,4.2256e-05,4.2256e-05
142,2398.64,0.66288,0.35657,0.8504,0.9728,0.98664,0.98592,0.80403,0.76177,0.35499,0.86233,3.85864e-05,3.85864e-05,3.85864e-05
143,2414.37,0.65463,0.35516,0.85225,0.97567,0.98754,0.98777,0.80762,0.75785,0.36201,0.86069,3.49168e-05,3.49168e-05,3.49168e-05
144,2430,0.66067,0.35726,0.85666,0.97292,0.98756,0.98613,0.80733,0.75859,0.36493,0.86042,3.12472e-05,3.12472e-05,3.12472e-05
145,2446.88,0.64329,0.35391,0.84893,0.97325,0.98742,0.98556,0.81073,0.75517,0.35822,0.86167,2.75776e-05,2.75776e-05,2.75776e-05
146,2463.5,0.64929,0.35304,0.86018,0.97306,0.98706,0.98546,0.81139,0.75712,0.35628,0.86136,2.3908e-05,2.3908e-05,2.3908e-05
147,2479.07,0.64577,0.3482,0.85459,0.97341,0.98703,0.98516,0.80611,0.75928,0.35753,0.86117,2.02384e-05,2.02384e-05,2.02384e-05
148,2494.61,0.64129,0.34592,0.8513,0.97671,0.98714,0.98718,0.81172,0.7575,0.35262,0.86202,1.65688e-05,1.65688e-05,1.65688e-05
149,2510.32,0.62955,0.34077,0.85151,0.97609,0.98764,0.98711,0.81541,0.75409,0.35479,0.86116,1.28992e-05,1.28992e-05,1.28992e-05
150,2526.54,0.62945,0.34017,0.84688,0.97654,0.98762,0.98725,0.81428,0.75247,0.35338,0.86075,9.2296e-06,9.2296e-06,9.2296e-06
