epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,1641.27,1.03771,0.71366,1.05271,0.94035,0.94697,0.96282,0.74164,0.85063,0.4946,0.98743,0.007162,0.007162,0.007162
45,1678.04,1.0365,0.70578,1.04868,0.94518,0.96539,0.96932,0.74987,0.84538,0.48569,0.98355,0.007096,0.007096,0.007096
46,1715.18,1.02713,0.70302,1.04972,0.95925,0.95707,0.97248,0.74224,0.8349,0.49517,0.9759,0.00703,0.00703,0.00703
47,1752.16,1.02606,0.71428,1.05637,0.92316,0.95492,0.97082,0.74503,0.82535,0.49229,0.97182,0.006964,0.006964,0.006964
48,1789.09,1.02277,0.69573,1.04723,0.95402,0.95599,0.97255,0.74682,0.83882,0.4846,0.97949,0.006898,0.006898,0.006898
49,1826.15,1.01988,0.69174,1.04438,0.95636,0.96239,0.9724,0.75868,0.81317,0.47619,0.97491,0.006832,0.006832,0.006832
50,1863.26,1.00867,0.69316,1.03488,0.96201,0.95845,0.97041,0.74746,0.83278,0.47133,0.97661,0.006766,0.006766,0.006766
51,1899.9,1.00605,0.67772,1.03361,0.95064,0.96074,0.97103,0.75399,0.80682,0.46201,0.97004,0.0067,0.0067,0.0067
52,1935.97,0.98788,0.67059,1.03137,0.95318,0.96422,0.97151,0.75186,0.81483,0.47082,0.96872,0.006634,0.006634,0.006634
53,1972.87,0.99076,0.67341,1.02996,0.96025,0.95974,0.97135,0.76051,0.80728,0.46439,0.96835,0.006568,0.006568,0.006568
54,2010.14,0.98819,0.66354,1.03266,0.96249,0.96374,0.97362,0.76525,0.79852,0.45477,0.96155,0.006502,0.006502,0.006502
55,2047.22,0.9833,0.66177,1.03436,0.96116,0.95981,0.97156,0.75615,0.80856,0.45492,0.96591,0.006436,0.006436,0.006436
56,2084.36,0.99074,0.6578,1.03438,0.96453,0.95374,0.97448,0.76159,0.8049,0.45408,0.96597,0.00637,0.00637,0.00637
57,2121.52,0.97792,0.66094,1.02901,0.95017,0.96229,0.97151,0.76442,0.78876,0.45148,0.96494,0.006304,0.006304,0.006304
58,2158.6,0.97119,0.64287,1.01884,0.95367,0.95973,0.97499,0.76723,0.79531,0.4447,0.96506,0.006238,0.006238,0.006238
59,2195.34,0.96186,0.64435,1.02257,0.95445,0.96509,0.97041,0.7599,0.80588,0.45333,0.96859,0.006172,0.006172,0.006172
60,2231.56,0.97661,0.65596,1.02833,0.96322,0.95591,0.97335,0.76382,0.80119,0.44329,0.9673,0.006106,0.006106,0.006106
61,2268.11,0.96899,0.64456,1.02205,0.95308,0.96725,0.97375,0.77312,0.78021,0.43943,0.9586,0.00604,0.00604,0.00604
62,2305.16,0.96073,0.63777,1.0225,0.95551,0.96459,0.97301,0.76004,0.80369,0.44459,0.9681,0.005974,0.005974,0.005974
63,2342.14,0.95528,0.63753,1.01731,0.95326,0.95792,0.97339,0.76773,0.79056,0.43773,0.95596,0.005908,0.005908,0.005908
64,2379.27,0.9591,0.63698,1.02108,0.95911,0.96711,0.97402,0.7711,0.78011,0.43364,0.95414,0.005842,0.005842,0.005842
65,2416.36,0.94736,0.63277,1.02182,0.95986,0.96256,0.9733,0.76404,0.79147,0.43657,0.9622,0.005776,0.005776,0.005776
66,2453.21,0.94652,0.62001,1.01267,0.95632,0.95614,0.9724,0.7634,0.77722,0.4271,0.95414,0.00571,0.00571,0.00571
67,2489.62,0.93508,0.61599,1.0132,0.95977,0.9615,0.97203,0.76342,0.7859,0.42966,0.95578,0.005644,0.005644,0.005644
68,2526,0.94083,0.61839,1.0116,0.95246,0.96568,0.97282,0.76902,0.77995,0.42998,0.95391,0.005578,0.005578,0.005578
69,2562.93,0.94207,0.62419,1.01724,0.96115,0.96429,0.97287,0.76601,0.77992,0.43186,0.96026,0.005512,0.005512,0.005512
70,2599.94,0.93033,0.61287,1.01655,0.95674,0.96448,0.97608,0.77511,0.77474,0.42469,0.95396,0.005446,0.005446,0.005446
71,2637.01,0.94275,0.60919,1.01368,0.95516,0.96752,0.97558,0.77408,0.77577,0.42156,0.95476,0.00538,0.00538,0.00538
72,2674.04,0.92607,0.59828,1.00934,0.94906,0.97212,0.97324,0.77238,0.78441,0.42605,0.96231,0.005314,0.005314,0.005314
73,2711.39,0.92816,0.60898,1.00977,0.95777,0.96323,0.97411,0.77661,0.76331,0.42006,0.9529,0.005248,0.005248,0.005248
74,2748.39,0.91786,0.6054,1.00515,0.95294,0.96771,0.97112,0.77199,0.76759,0.42174,0.95184,0.005182,0.005182,0.005182
75,2784.9,0.91971,0.60461,1.00283,0.957,0.96815,0.97288,0.77073,0.78288,0.42184,0.95356,0.005116,0.005116,0.005116
76,2821.01,0.91914,0.60408,1.01179,0.95474,0.96447,0.97453,0.77025,0.76972,0.42093,0.95051,0.00505,0.00505,0.00505
77,2858.2,0.90617,0.59314,1.00483,0.9591,0.96562,0.9756,0.77636,0.76748,0.42026,0.95298,0.004984,0.004984,0.004984
78,2895.57,0.91288,0.5949,1.0045,0.96671,0.9637,0.97386,0.77697,0.76103,0.41579,0.95002,0.004918,0.004918,0.004918
79,2932.87,0.92001,0.59864,1.00597,0.9584,0.96694,0.97506,0.77475,0.75798,0.41322,0.95222,0.004852,0.004852,0.004852
80,2970.1,0.90362,0.58219,1.00189,0.9561,0.96737,0.97502,0.77624,0.75832,0.41239,0.94828,0.004786,0.004786,0.004786
81,3007.17,0.89905,0.58904,0.99506,0.95676,0.96757,0.9753,0.77752,0.75721,0.41422,0.95063,0.00472,0.00472,0.00472
82,3044.43,0.89074,0.58669,0.99171,0.95871,0.96515,0.97421,0.77621,0.76121,0.41641,0.94946,0.004654,0.004654,0.004654
83,3081.15,0.89013,0.57497,0.99599,0.95121,0.96997,0.97448,0.77616,0.76338,0.41025,0.94822,0.004588,0.004588,0.004588
84,3117.48,0.89787,0.57554,0.99499,0.9541,0.96984,0.97511,0.78238,0.75255,0.40323,0.94583,0.004522,0.004522,0.004522
85,3154.62,0.89785,0.58188,0.99616,0.95863,0.96709,0.97485,0.77526,0.75294,0.40642,0.94676,0.004456,0.004456,0.004456
86,3191.85,0.89022,0.57861,0.99684,0.96255,0.96527,0.9747,0.77304,0.75498,0.40626,0.94962,0.00439,0.00439,0.00439
87,3229.22,0.88013,0.56202,0.99076,0.95931,0.96871,0.97556,0.77734,0.74895,0.39753,0.94959,0.004324,0.004324,0.004324
88,3266.3,0.87975,0.56584,0.99109,0.95726,0.9654,0.97325,0.77827,0.74653,0.40326,0.94813,0.004258,0.004258,0.004258
89,3303.38,0.87487,0.55667,0.99495,0.94513,0.96955,0.97438,0.78095,0.75182,0.40513,0.94644,0.004192,0.004192,0.004192
90,3340.53,0.86586,0.55395,0.98556,0.9458,0.96806,0.97336,0.78124,0.75742,0.40583,0.94555,0.004126,0.004126,0.004126
91,3377.2,0.87189,0.56321,0.98962,0.96355,0.95247,0.97427,0.78341,0.7504,0.3997,0.94673,0.00406,0.00406,0.00406
92,3413.6,0.86977,0.55203,0.98872,0.95558,0.96873,0.97474,0.7849,0.74838,0.39759,0.94516,0.003994,0.003994,0.003994
93,3450.49,0.86662,0.55681,0.99256,0.95588,0.97029,0.97459,0.78153,0.75228,0.39819,0.95031,0.003928,0.003928,0.003928
94,3487.69,0.86249,0.54687,0.98786,0.95718,0.96636,0.97302,0.78542,0.74785,0.39601,0.94818,0.003862,0.003862,0.003862
95,3525.13,0.86641,0.55273,0.98647,0.95269,0.9632,0.97404,0.7802,0.74715,0.39703,0.94869,0.003796,0.003796,0.003796
96,3563.29,0.85809,0.54881,0.98509,0.94766,0.96596,0.97211,0.781,0.74969,0.39673,0.95043,0.00373,0.00373,0.00373
97,3601.2,0.85403,0.54512,0.98742,0.95496,0.96919,0.97517,0.78142,0.74608,0.39342,0.95124,0.003664,0.003664,0.003664
98,3638.9,0.85458,0.54703,0.98205,0.95924,0.97192,0.97571,0.78444,0.7478,0.39481,0.94873,0.003598,0.003598,0.003598
99,3676.41,0.84324,0.53919,0.97761,0.96097,0.97276,0.97567,0.78443,0.74843,0.39458,0.94743,0.003532,0.003532,0.003532
100,3713.59,0.84047,0.53865,0.98382,0.96261,0.97034,0.97818,0.78594,0.7494,0.39231,0.94773,0.003466,0.003466,0.003466
101,3750.08,0.84418,0.53811,0.9835,0.95723,0.97001,0.97755,0.78407,0.75328,0.39283,0.94881,0.0034,0.0034,0.0034
102,3787.69,0.84531,0.53874,0.9809,0.95931,0.96496,0.97614,0.78478,0.75125,0.39293,0.94687,0.003334,0.003334,0.003334
103,3825.26,0.84662,0.54034,0.97639,0.95358,0.96717,0.97485,0.78437,0.74652,0.39418,0.94619,0.003268,0.003268,0.003268
104,3862.97,0.83152,0.5306,0.97885,0.95294,0.96535,0.97399,0.78463,0.74164,0.39151,0.9463,0.003202,0.003202,0.003202
105,3900.39,0.82907,0.52494,0.97017,0.95213,0.96504,0.97359,0.78228,0.74171,0.38867,0.94662,0.003136,0.003136,0.003136
106,3937.89,0.82357,0.52275,0.97077,0.95117,0.96589,0.97409,0.78296,0.73807,0.38921,0.94502,0.00307,0.00307,0.00307
107,3975.34,0.82713,0.52325,0.97351,0.95367,0.9661,0.97349,0.78618,0.73652,0.38896,0.94465,0.003004,0.003004,0.003004
108,4013.03,0.81925,0.51968,0.9719,0.94961,0.97037,0.97429,0.78677,0.73535,0.38687,0.9443,0.002938,0.002938,0.002938
109,4050.39,0.82198,0.52079,0.9709,0.95083,0.96836,0.97462,0.78539,0.73742,0.3841,0.94413,0.002872,0.002872,0.002872
110,4087.51,0.8136,0.51692,0.96202,0.95283,0.97076,0.97547,0.78617,0.74047,0.38482,0.94359,0.002806,0.002806,0.002806
111,4124.24,0.80985,0.51443,0.96361,0.95439,0.96789,0.97549,0.78534,0.73789,0.38556,0.94383,0.00274,0.00274,0.00274
112,4160.69,0.8046,0.5078,0.96321,0.95868,0.96484,0.97478,0.78917,0.73501,0.38472,0.9428,0.002674,0.002674,0.002674
113,4197.72,0.80946,0.50967,0.96939,0.96329,0.96305,0.97493,0.79077,0.73624,0.38334,0.94282,0.002608,0.002608,0.002608
114,4235.11,0.80312,0.51125,0.97117,0.96164,0.96943,0.97654,0.78978,0.73586,0.38207,0.94387,0.002542,0.002542,0.002542
115,4272.5,0.80655,0.50448,0.96595,0.96421,0.96548,0.97627,0.78903,0.73605,0.38188,0.94446,0.002476,0.002476,0.002476
116,4309.98,0.79639,0.50026,0.96196,0.95927,0.96637,0.97567,0.79069,0.73528,0.3834,0.94345,0.00241,0.00241,0.00241
117,4347.29,0.79904,0.50326,0.96098,0.96001,0.96615,0.97579,0.78976,0.73291,0.38437,0.94184,0.002344,0.002344,0.002344
118,4384.71,0.79814,0.50571,0.96375,0.96185,0.9681,0.97564,0.78817,0.73342,0.38365,0.94257,0.002278,0.002278,0.002278
119,4421.76,0.78838,0.49605,0.96432,0.9611,0.96958,0.97581,0.78777,0.73417,0.38384,0.9419,0.002212,0.002212,0.002212
120,4458.56,0.79751,0.50062,0.96348,0.95969,0.9707,0.97591,0.78774,0.73397,0.38372,0.94253,0.002146,0.002146,0.002146
121,4495.24,0.79576,0.49823,0.9695,0.96167,0.97236,0.9777,0.78856,0.7354,0.38126,0.9436,0.00208,0.00208,0.00208
122,4532.26,0.78944,0.49381,0.95863,0.96258,0.97316,0.97764,0.78797,0.73387,0.3814,0.94354,0.002014,0.002014,0.002014
123,4569.48,0.78838,0.49261,0.96565,0.96435,0.97201,0.97731,0.78998,0.73261,0.38101,0.94301,0.001948,0.001948,0.001948
124,4606.82,0.77414,0.4878,0.95464,0.9648,0.97273,0.97699,0.78834,0.7331,0.38036,0.94279,0.001882,0.001882,0.001882
125,4644.46,0.77964,0.49409,0.95691,0.96491,0.97282,0.97761,0.78934,0.73305,0.38116,0.9424,0.001816,0.001816,0.001816
126,4682.01,0.77232,0.4857,0.95346,0.96481,0.97251,0.97749,0.78833,0.73363,0.38187,0.94302,0.00175,0.00175,0.00175
127,4719.37,0.77301,0.48732,0.95395,0.96401,0.97103,0.97675,0.78817,0.73412,0.38038,0.94312,0.001684,0.001684,0.001684
128,4756.68,0.76937,0.47747,0.95218,0.96366,0.97156,0.97716,0.78912,0.73441,0.3804,0.94377,0.001618,0.001618,0.001618
129,4793.53,0.76727,0.47795,0.95505,0.96251,0.96937,0.97587,0.78809,0.73499,0.38008,0.94369,0.001552,0.001552,0.001552
130,4830.15,0.76336,0.47515,0.95133,0.96388,0.97023,0.97732,0.78795,0.73527,0.38123,0.94404,0.001486,0.001486,0.001486
131,4867.36,0.76091,0.47035,0.95058,0.96331,0.96952,0.97716,0.78783,0.73648,0.38131,0.94422,0.00142,0.00142,0.00142
132,4904.9,0.75437,0.46786,0.94936,0.96025,0.97032,0.97557,0.78819,0.73717,0.38141,0.94474,0.001354,0.001354,0.001354
133,4942.35,0.74932,0.47185,0.94727,0.96047,0.97021,0.97578,0.7886,0.73751,0.3806,0.94495,0.001288,0.001288,0.001288
134,4979.97,0.75561,0.47439,0.95205,0.95952,0.97138,0.97695,0.78927,0.7367,0.38021,0.94538,0.001222,0.001222,0.001222
135,5017.48,0.75266,0.46551,0.94853,0.96141,0.97216,0.97869,0.78897,0.73649,0.3794,0.94476,0.001156,0.001156,0.001156
136,5054.99,0.75508,0.47133,0.94981,0.96294,0.97194,0.97863,0.79051,0.73619,0.37982,0.94481,0.00109,0.00109,0.00109
137,5092.5,0.75013,0.46391,0.94718,0.96122,0.97037,0.97718,0.78921,0.73549,0.37866,0.94458,0.001024,0.001024,0.001024
138,5129.33,0.75133,0.46502,0.94658,0.96218,0.97251,0.97888,0.78912,0.73504,0.37791,0.94429,0.000958,0.000958,0.000958
139,5165.92,0.74655,0.4628,0.9515,0.96231,0.97239,0.97893,0.78767,0.73515,0.37738,0.94481,0.000892,0.000892,0.000892
140,5203.24,0.74063,0.46183,0.94773,0.96066,0.97089,0.97742,0.78815,0.73448,0.37708,0.9446,0.000826,0.000826,0.000826
141,5240.1,0.6962,0.39523,0.94022,0.96074,0.97043,0.97748,0.7891,0.73505,0.37758,0.94484,0.00076,0.00076,0.00076
142,5276.02,0.68058,0.38626,0.92595,0.96161,0.96941,0.97752,0.79069,0.73529,0.37869,0.94462,0.000694,0.000694,0.000694
143,5311.81,0.67109,0.38352,0.93177,0.96142,0.9693,0.9775,0.79061,0.73514,0.37834,0.94448,0.000628,0.000628,0.000628
144,5346.64,0.67117,0.37877,0.92913,0.96121,0.96922,0.97759,0.78965,0.73469,0.3783,0.94407,0.000562,0.000562,0.000562
145,5382.1,0.66375,0.37546,0.92602,0.9608,0.96933,0.97742,0.7895,0.73411,0.37837,0.94395,0.000496,0.000496,0.000496
146,5417.92,0.65832,0.37365,0.92023,0.96103,0.96912,0.97718,0.79046,0.73385,0.37811,0.94365,0.00043,0.00043,0.00043
147,5453.55,0.65612,0.37118,0.92122,0.96095,0.96905,0.97716,0.78964,0.73352,0.37833,0.94365,0.000364,0.000364,0.000364
148,5488.53,0.65273,0.36646,0.91708,0.96102,0.96894,0.9771,0.78901,0.73361,0.37804,0.94402,0.000298,0.000298,0.000298
149,5523.48,0.65103,0.36845,0.91593,0.96119,0.96866,0.9772,0.78773,0.73324,0.37825,0.94412,0.000232,0.000232,0.000232
150,5559.32,0.65017,0.36737,0.92195,0.96175,0.96849,0.97808,0.78836,0.7334,0.378,0.94415,0.000166,0.000166,0.000166
