epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,712.675,1.16792,0.94287,1.10751,0.90742,0.95898,0.96953,0.71452,0.93432,0.67929,0.99838,0.0090595,0.0090595,0.0090595
21,747.474,1.1635,0.92064,1.10625,0.94341,0.96567,0.97329,0.71388,0.95019,0.65303,1.00136,0.00901,0.00901,0.00901
22,781.132,1.13647,0.87936,1.09495,0.88803,0.93426,0.96535,0.71623,0.94664,0.67785,1.00142,0.0089605,0.0089605,0.0089605
23,818.092,1.1443,0.8819,1.09478,0.9364,0.97032,0.97752,0.71855,0.94074,0.6407,0.99509,0.008911,0.008911,0.008911
24,853.208,1.13,0.86551,1.08766,0.9568,0.96346,0.98052,0.73403,0.95047,0.61421,0.99082,0.0088615,0.0088615,0.0088615
25,887.877,1.13143,0.86112,1.08448,0.9284,0.95909,0.97675,0.73562,0.89833,0.58719,0.98828,0.008812,0.008812,0.008812
26,923.217,1.10778,0.83329,1.07915,0.92618,0.9783,0.97564,0.74433,0.88349,0.57375,0.97862,0.0087625,0.0087625,0.0087625
27,957.801,1.11266,0.83389,1.07932,0.93754,0.96218,0.97634,0.73858,0.88471,0.58037,0.97139,0.008713,0.008713,0.008713
28,992.351,1.08705,0.81213,1.06483,0.92932,0.95618,0.97244,0.73326,0.87714,0.60461,0.98071,0.0086635,0.0086635,0.0086635
29,1027.9,1.08072,0.80858,1.06818,0.9372,0.96572,0.97469,0.7172,0.91456,0.59055,0.97664,0.008614,0.008614,0.008614
30,1061.67,1.07249,0.79287,1.0687,0.93751,0.94801,0.96953,0.72895,0.92083,0.61148,0.98466,0.0085645,0.0085645,0.0085645
31,1096.7,1.07703,0.79259,1.0621,0.94887,0.9661,0.98117,0.7516,0.87275,0.56347,0.96272,0.008515,0.008515,0.008515
32,1131.88,1.0598,0.77794,1.06021,0.94551,0.97476,0.97815,0.74709,0.8615,0.55026,0.95675,0.0084655,0.0084655,0.0084655
33,1166.42,1.06602,0.77223,1.06191,0.93424,0.97059,0.97985,0.74986,0.855,0.5484,0.96389,0.008416,0.008416,0.008416
34,1204.45,1.05415,0.77115,1.06139,0.95696,0.94876,0.97695,0.75817,0.85873,0.54109,0.95433,0.0083665,0.0083665,0.0083665
35,1238.68,1.04912,0.77168,1.04494,0.95584,0.95862,0.97717,0.73951,0.91419,0.54855,0.97336,0.008317,0.008317,0.008317
36,1273.16,1.03544,0.74805,1.05234,0.94536,0.97635,0.97678,0.75318,0.85675,0.52623,0.95299,0.0082675,0.0082675,0.0082675
37,1307.63,1.02675,0.72835,1.03746,0.95668,0.96104,0.98145,0.76445,0.83891,0.52691,0.95088,0.008218,0.008218,0.008218
38,1340.94,1.0233,0.72777,1.03707,0.94429,0.97625,0.97551,0.74092,0.88163,0.5322,0.95708,0.0081685,0.0081685,0.0081685
39,1375.72,1.03384,0.73826,1.04649,0.94652,0.97606,0.97805,0.76547,0.80067,0.5229,0.94256,0.008119,0.008119,0.008119
40,1408.99,1.00853,0.72712,1.03637,0.95264,0.97693,0.98257,0.76429,0.84541,0.51244,0.94524,0.0080695,0.0080695,0.0080695
41,1444.11,1.00658,0.70715,1.03603,0.95326,0.97333,0.98286,0.76964,0.82073,0.49993,0.95087,0.00802,0.00802,0.00802
42,1479.08,0.9958,0.70678,1.03585,0.95289,0.98225,0.98343,0.76081,0.82014,0.50225,0.94164,0.0079705,0.0079705,0.0079705
43,1514.14,1.01293,0.71371,1.03891,0.94036,0.97872,0.98319,0.76247,0.82424,0.49337,0.94878,0.007921,0.007921,0.007921
44,1549.69,1.01069,0.70766,1.0377,0.96025,0.9755,0.97996,0.76208,0.83101,0.49588,0.94546,0.0078715,0.0078715,0.0078715
45,1583.98,0.99856,0.70393,1.03039,0.96677,0.967,0.98222,0.77385,0.81017,0.49151,0.95372,0.007822,0.007822,0.007822
46,1617.72,0.99312,0.69476,1.03571,0.9623,0.96824,0.98409,0.77169,0.8037,0.48707,0.9461,0.0077725,0.0077725,0.0077725
47,1652.56,0.99692,0.7,1.03405,0.94949,0.97485,0.98285,0.78671,0.77458,0.48754,0.93543,0.007723,0.007723,0.007723
48,1685.66,0.96967,0.67175,1.02437,0.95272,0.97448,0.97857,0.77192,0.78969,0.48577,0.93981,0.0076735,0.0076735,0.0076735
49,1720.21,0.9853,0.67967,1.02964,0.95663,0.97749,0.98848,0.77495,0.77812,0.47728,0.93356,0.007624,0.007624,0.007624
50,1753.53,0.9746,0.66744,1.02362,0.96217,0.98179,0.98527,0.77615,0.79355,0.46418,0.94055,0.0075745,0.0075745,0.0075745
51,1789.77,0.965,0.6692,1.02392,0.95859,0.97606,0.98524,0.77863,0.78597,0.46322,0.93423,0.007525,0.007525,0.007525
52,1824.12,0.95691,0.66876,1.01348,0.94091,0.98497,0.98568,0.77387,0.77854,0.46757,0.9296,0.0074755,0.0074755,0.0074755
53,1857.59,0.96513,0.6597,1.01249,0.9489,0.97468,0.98503,0.76805,0.79839,0.46653,0.93436,0.007426,0.007426,0.007426
54,1892.47,0.95125,0.64656,1.01195,0.94846,0.98594,0.98324,0.78735,0.77744,0.46593,0.92748,0.0073765,0.0073765,0.0073765
55,1927.88,0.96223,0.65908,1.01487,0.95927,0.97749,0.98618,0.78486,0.80158,0.47155,0.93154,0.007327,0.007327,0.007327
56,1962.26,0.95185,0.64641,1.01444,0.95763,0.96731,0.98353,0.78495,0.78176,0.45787,0.9286,0.0072775,0.0072775,0.0072775
57,1996.55,0.95022,0.64889,1.01008,0.95389,0.98149,0.98508,0.77674,0.80636,0.45367,0.92708,0.007228,0.007228,0.007228
58,2029.87,0.93196,0.63536,0.99968,0.9716,0.97585,0.98471,0.78309,0.77002,0.44035,0.93133,0.0071785,0.0071785,0.0071785
59,2065.82,0.93468,0.64051,1.0128,0.9545,0.97535,0.98451,0.78175,0.79547,0.45313,0.92429,0.007129,0.007129,0.007129
60,2099.09,0.92633,0.62805,1.00463,0.95984,0.97775,0.98323,0.77782,0.77848,0.4428,0.92427,0.0070795,0.0070795,0.0070795
61,2133.74,0.93317,0.6329,1.00835,0.96436,0.96103,0.98152,0.79244,0.77032,0.44191,0.92228,0.00703,0.00703,0.00703
62,2168.15,0.94264,0.63964,1.0101,0.95867,0.97969,0.98028,0.78361,0.78014,0.45196,0.92327,0.0069805,0.0069805,0.0069805
63,2201.78,0.92067,0.62017,0.99789,0.96055,0.97552,0.97964,0.78908,0.76447,0.442,0.91902,0.006931,0.006931,0.006931
64,2236.25,0.91689,0.61697,0.99988,0.96525,0.98036,0.98354,0.77799,0.78306,0.44376,0.92519,0.0068815,0.0068815,0.0068815
65,2269.56,0.92777,0.62784,1.00522,0.9584,0.97997,0.98595,0.7924,0.76797,0.43374,0.92616,0.006832,0.006832,0.006832
66,2305.1,0.93047,0.62468,1.00555,0.95111,0.98664,0.98504,0.78997,0.75402,0.43399,0.9202,0.0067825,0.0067825,0.0067825
67,2340.22,0.92766,0.61524,0.99885,0.95582,0.98193,0.98718,0.78844,0.74867,0.43239,0.91949,0.006733,0.006733,0.006733
68,2373.6,0.92157,0.62658,1.00141,0.95589,0.977,0.98606,0.79294,0.76352,0.4347,0.92316,0.0066835,0.0066835,0.0066835
69,2407.9,0.91095,0.60496,0.99786,0.95035,0.98587,0.98651,0.79281,0.75284,0.42366,0.9141,0.006634,0.006634,0.006634
70,2441.03,0.91172,0.6069,0.99536,0.96248,0.977,0.98746,0.79178,0.7486,0.42095,0.91706,0.0065845,0.0065845,0.0065845
71,2475.42,0.90625,0.60914,0.99379,0.95582,0.97538,0.98307,0.79308,0.74963,0.42358,0.92063,0.006535,0.006535,0.006535
72,2508.81,0.9071,0.60294,0.99899,0.95153,0.98524,0.98471,0.79532,0.73297,0.42094,0.91774,0.0064855,0.0064855,0.0064855
73,2543.42,0.90565,0.60525,0.9951,0.96147,0.97523,0.98597,0.79311,0.74542,0.41851,0.9188,0.006436,0.006436,0.006436
74,2576.7,0.90179,0.60021,0.99011,0.95855,0.97584,0.98355,0.79204,0.75109,0.42402,0.9233,0.0063865,0.0063865,0.0063865
75,2610.95,0.88848,0.59572,0.98614,0.9588,0.9804,0.98519,0.80178,0.72784,0.41215,0.91222,0.006337,0.006337,0.006337
76,2645.97,0.90885,0.60289,0.99547,0.95124,0.98589,0.9846,0.79774,0.72861,0.41631,0.91097,0.0062875,0.0062875,0.0062875
77,2681.21,0.89028,0.59316,0.99324,0.95771,0.97904,0.9871,0.78898,0.72752,0.41381,0.90833,0.006238,0.006238,0.006238
78,2715.97,0.89803,0.59208,0.98906,0.96335,0.97774,0.9872,0.79453,0.74515,0.41549,0.91654,0.0061885,0.0061885,0.0061885
79,2749.43,0.87919,0.57968,0.97915,0.95814,0.97718,0.98494,0.79673,0.72813,0.41458,0.90791,0.006139,0.006139,0.006139
80,2784.01,0.89514,0.58443,0.98339,0.96267,0.98404,0.98186,0.80442,0.72818,0.40987,0.91286,0.0060895,0.0060895,0.0060895
81,2817.57,0.878,0.57854,0.98445,0.95085,0.98278,0.98259,0.79323,0.73926,0.41165,0.91572,0.00604,0.00604,0.00604
82,2851.98,0.87707,0.57961,0.98911,0.96281,0.98492,0.98409,0.78889,0.75389,0.41305,0.9184,0.0059905,0.0059905,0.0059905
83,2885.97,0.882,0.58398,0.98546,0.96549,0.98399,0.98662,0.7998,0.74232,0.41167,0.91153,0.005941,0.005941,0.005941
84,2921.04,0.86921,0.57053,0.9807,0.95366,0.97462,0.98284,0.78914,0.73596,0.4055,0.91207,0.0058915,0.0058915,0.0058915
85,2955.44,0.86818,0.56848,0.97886,0.96574,0.98019,0.98467,0.79655,0.73171,0.3983,0.91467,0.005842,0.005842,0.005842
86,2988.6,0.87022,0.57304,0.98334,0.97207,0.97671,0.98359,0.80118,0.72696,0.39844,0.9123,0.0057925,0.0057925,0.0057925
87,3023.06,0.86245,0.57156,0.98109,0.95377,0.98089,0.98166,0.79789,0.72047,0.40947,0.90903,0.005743,0.005743,0.005743
88,3057.25,0.86902,0.57554,0.98163,0.96355,0.97493,0.98187,0.80618,0.71105,0.40011,0.90772,0.0056935,0.0056935,0.0056935
89,3091.54,0.86374,0.56229,0.97742,0.96373,0.97206,0.98376,0.79858,0.72642,0.39796,0.91212,0.005644,0.005644,0.005644
90,3125.02,0.86526,0.57246,0.98148,0.96369,0.97644,0.98626,0.80147,0.72269,0.40173,0.91428,0.0055945,0.0055945,0.0055945
91,3158.56,0.85387,0.56132,0.9786,0.95905,0.99005,0.98786,0.81148,0.71543,0.38996,0.91066,0.005545,0.005545,0.005545
92,3193.42,0.84819,0.5517,0.97328,0.97156,0.97308,0.98381,0.8008,0.72833,0.4006,0.91374,0.0054955,0.0054955,0.0054955
93,3226.52,0.84769,0.54778,0.97199,0.96656,0.97424,0.98575,0.80498,0.72584,0.39593,0.91256,0.005446,0.005446,0.005446
94,3260.7,0.85517,0.55354,0.97655,0.96936,0.97406,0.98445,0.80854,0.71829,0.38537,0.90825,0.0053965,0.0053965,0.0053965
95,3293.88,0.85697,0.55875,0.97647,0.9615,0.97303,0.98276,0.80564,0.72465,0.39209,0.91347,0.005347,0.005347,0.005347
96,3328.36,0.85011,0.55159,0.98192,0.96899,0.97524,0.98636,0.80568,0.71453,0.38658,0.91029,0.0052975,0.0052975,0.0052975
97,3361.51,0.85353,0.5543,0.97524,0.96279,0.98007,0.98642,0.80562,0.71574,0.39152,0.90696,0.005248,0.005248,0.005248
98,3396.46,0.83554,0.55011,0.96826,0.96092,0.98904,0.98636,0.80717,0.71674,0.38658,0.90948,0.0051985,0.0051985,0.0051985
99,3433.38,0.84012,0.54501,0.97128,0.96969,0.98003,0.98499,0.80849,0.71936,0.38603,0.9104,0.005149,0.005149,0.005149
100,3469.44,0.83649,0.54151,0.96765,0.96316,0.98386,0.98586,0.8029,0.7148,0.38711,0.91417,0.0050995,0.0050995,0.0050995
101,3505.05,0.83369,0.53749,0.96918,0.96025,0.99081,0.9864,0.80712,0.70834,0.38524,0.90654,0.00505,0.00505,0.00505
102,3540.93,0.83247,0.54025,0.96743,0.95225,0.98938,0.98484,0.80515,0.70669,0.38318,0.90377,0.0050005,0.0050005,0.0050005
103,3575.31,0.83504,0.53848,0.96392,0.95825,0.98594,0.98341,0.80875,0.70669,0.38353,0.9043,0.004951,0.004951,0.004951
104,3611.22,0.83549,0.53842,0.96619,0.96054,0.99162,0.98704,0.80865,0.71268,0.38045,0.90522,0.0049015,0.0049015,0.0049015
105,3646.51,0.82615,0.53567,0.96402,0.96323,0.98669,0.98636,0.80797,0.70426,0.38772,0.90417,0.004852,0.004852,0.004852
106,3681.7,0.82889,0.53258,0.96432,0.96688,0.9819,0.98547,0.80845,0.70386,0.38245,0.90514,0.0048025,0.0048025,0.0048025
107,3717.84,0.81589,0.52748,0.96113,0.96507,0.97763,0.98686,0.80962,0.70367,0.38256,0.90148,0.004753,0.004753,0.004753
108,3755.1,0.8256,0.52564,0.96717,0.96833,0.97639,0.98709,0.8074,0.70972,0.38013,0.9026,0.0047035,0.0047035,0.0047035
109,3791.53,0.82433,0.51973,0.96146,0.96619,0.97569,0.98525,0.80614,0.70846,0.37945,0.90649,0.004654,0.004654,0.004654
110,3827.59,0.80572,0.5208,0.95163,0.96227,0.9775,0.98596,0.80799,0.70239,0.37761,0.90447,0.0046045,0.0046045,0.0046045
111,3863.31,0.82586,0.52927,0.96709,0.96291,0.97892,0.98577,0.81054,0.69592,0.37732,0.9023,0.004555,0.004555,0.004555
112,3898.16,0.82412,0.52501,0.96441,0.96493,0.97254,0.98455,0.80753,0.69616,0.38179,0.90246,0.0045055,0.0045055,0.0045055
113,3933.98,0.82975,0.52508,0.96176,0.96467,0.97372,0.98651,0.8104,0.69679,0.3755,0.90254,0.004456,0.004456,0.004456
114,3969.06,0.81623,0.51606,0.96275,0.9653,0.97317,0.98656,0.80505,0.70232,0.37642,0.90356,0.0044065,0.0044065,0.0044065
115,4004.06,0.81249,0.51958,0.96347,0.96335,0.97224,0.98474,0.8085,0.70601,0.37635,0.9035,0.004357,0.004357,0.004357
116,4040.77,0.81061,0.51837,0.9569,0.95696,0.977,0.98148,0.80806,0.7062,0.38357,0.90446,0.0043075,0.0043075,0.0043075
117,4075,0.81515,0.52233,0.95896,0.96622,0.97019,0.98459,0.81026,0.69853,0.38065,0.90212,0.004258,0.004258,0.004258
118,4109.36,0.79954,0.51119,0.95564,0.97022,0.97405,0.98229,0.80956,0.69877,0.37843,0.90481,0.0042085,0.0042085,0.0042085
119,4144.55,0.80125,0.51726,0.95762,0.96716,0.97419,0.98162,0.80824,0.70099,0.38518,0.90833,0.004159,0.004159,0.004159
120,4179.78,0.78616,0.50499,0.95127,0.96841,0.97151,0.98492,0.80774,0.69735,0.38406,0.9052,0.0041095,0.0041095,0.0041095
121,4214.88,0.78879,0.50632,0.9488,0.9608,0.97546,0.98566,0.81359,0.69513,0.38132,0.90313,0.00406,0.00406,0.00406
122,4249.54,0.8021,0.51616,0.95623,0.96455,0.97822,0.98672,0.80953,0.69858,0.38094,0.90365,0.0040105,0.0040105,0.0040105
123,4283.66,0.80244,0.5154,0.95679,0.96797,0.97765,0.98764,0.8096,0.69664,0.37461,0.90316,0.003961,0.003961,0.003961
124,4319.73,0.79593,0.51083,0.95314,0.96645,0.97983,0.98783,0.81341,0.69832,0.3739,0.90409,0.0039115,0.0039115,0.0039115
125,4353.18,0.7864,0.50164,0.95071,0.96568,0.97853,0.98718,0.81175,0.69416,0.37558,0.89952,0.003862,0.003862,0.003862
126,4388.28,0.79464,0.50775,0.95805,0.96253,0.97766,0.98476,0.81103,0.69446,0.37821,0.90148,0.0038125,0.0038125,0.0038125
127,4422.53,0.77438,0.50139,0.94768,0.95714,0.97622,0.98256,0.80991,0.69659,0.37735,0.90494,0.003763,0.003763,0.003763
128,4456.66,0.78196,0.492,0.95302,0.96187,0.9767,0.98285,0.81301,0.69554,0.37446,0.90322,0.0037135,0.0037135,0.0037135
129,4491.48,0.78452,0.49794,0.95227,0.96196,0.97659,0.98377,0.81236,0.69425,0.36987,0.90237,0.003664,0.003664,0.003664
130,4526.57,0.78362,0.49435,0.95168,0.96053,0.97546,0.9832,0.8112,0.69547,0.36603,0.90091,0.0036145,0.0036145,0.0036145
131,4561.78,0.78405,0.49751,0.95194,0.95885,0.97919,0.98367,0.80965,0.69864,0.36556,0.90287,0.003565,0.003565,0.003565
132,4596.05,0.77927,0.49518,0.94811,0.96739,0.97758,0.9843,0.80904,0.69609,0.36585,0.90102,0.0035155,0.0035155,0.0035155
133,4631.6,0.77991,0.50179,0.95071,0.96787,0.97927,0.98733,0.81276,0.69691,0.36675,0.90261,0.003466,0.003466,0.003466
134,4666.29,0.76679,0.48681,0.94512,0.96869,0.97863,0.98741,0.81029,0.69851,0.36456,0.90258,0.0034165,0.0034165,0.0034165
135,4700.2,0.7744,0.4957,0.95083,0.95957,0.98319,0.98731,0.80866,0.6976,0.36425,0.90067,0.003367,0.003367,0.003367
136,4735.49,0.76999,0.48971,0.94473,0.96241,0.98211,0.98652,0.80905,0.69913,0.36347,0.90126,0.0033175,0.0033175,0.0033175
137,4769.44,0.76619,0.48701,0.94518,0.95941,0.98278,0.98463,0.80938,0.69868,0.36565,0.9035,0.003268,0.003268,0.003268
138,4804.64,0.76951,0.48325,0.9464,0.9588,0.98326,0.98399,0.81072,0.69658,0.36571,0.90247,0.0032185,0.0032185,0.0032185
139,4839.04,0.76337,0.48938,0.93971,0.96343,0.97877,0.98439,0.81262,0.69642,0.36531,0.90302,0.003169,0.003169,0.003169
140,4873.46,0.76493,0.4799,0.94212,0.96288,0.97636,0.98283,0.81496,0.69314,0.36444,0.90094,0.0031195,0.0031195,0.0031195
141,4911.31,0.75616,0.48104,0.94332,0.96404,0.97474,0.98234,0.80995,0.69594,0.36538,0.90258,0.00307,0.00307,0.00307
142,4945.73,0.76086,0.47878,0.94427,0.96582,0.97338,0.9824,0.80947,0.69682,0.36436,0.90465,0.0030205,0.0030205,0.0030205
143,4979.93,0.7568,0.47043,0.94136,0.96573,0.97495,0.98252,0.81019,0.69584,0.3624,0.90444,0.002971,0.002971,0.002971
144,5014.79,0.76006,0.47656,0.94267,0.96958,0.9772,0.98467,0.81029,0.69549,0.36068,0.9048,0.0029215,0.0029215,0.0029215
145,5048.55,0.75562,0.47404,0.94085,0.96962,0.97806,0.98469,0.81236,0.69638,0.35885,0.90507,0.002872,0.002872,0.002872
146,5083.85,0.74244,0.46923,0.93709,0.96707,0.97765,0.98357,0.81569,0.69417,0.35639,0.90472,0.0028225,0.0028225,0.0028225
147,5117.79,0.75028,0.47653,0.94092,0.96712,0.97814,0.98359,0.81405,0.69521,0.3567,0.90424,0.002773,0.002773,0.002773
148,5153.27,0.74057,0.46304,0.93199,0.96734,0.97742,0.98322,0.81419,0.69213,0.35754,0.90283,0.0027235,0.0027235,0.0027235
149,5189.92,0.74624,0.46983,0.93966,0.96867,0.9779,0.98487,0.81346,0.69305,0.35699,0.90315,0.002674,0.002674,0.002674
150,5223.73,0.74276,0.46738,0.93482,0.97051,0.9791,0.98615,0.8142,0.6932,0.35696,0.90324,0.0026245,0.0026245,0.0026245
151,5258.67,0.74473,0.46645,0.94298,0.96874,0.97827,0.98494,0.81189,0.69101,0.35529,0.901,0.002575,0.002575,0.002575
152,5294.81,0.74202,0.46945,0.93789,0.96988,0.98061,0.98693,0.81207,0.69101,0.3552,0.90096,0.0025255,0.0025255,0.0025255
153,5328.91,0.7396,0.46298,0.93473,0.96809,0.97877,0.98512,0.81562,0.68852,0.35529,0.90055,0.002476,0.002476,0.002476
154,5363.92,0.73541,0.46065,0.93559,0.96786,0.9788,0.98543,0.81743,0.688,0.35608,0.89971,0.0024265,0.0024265,0.0024265
155,5397.89,0.73087,0.46082,0.93303,0.96769,0.97892,0.98524,0.81728,0.68863,0.35532,0.90008,0.002377,0.002377,0.002377
156,5432.98,0.73271,0.45969,0.9324,0.96782,0.97912,0.9856,0.81551,0.69022,0.35611,0.90066,0.0023275,0.0023275,0.0023275
157,5468.7,0.73561,0.46283,0.93343,0.96807,0.97883,0.98541,0.81498,0.69107,0.35685,0.90098,0.002278,0.002278,0.002278
158,5502.78,0.72339,0.45173,0.93116,0.96597,0.97694,0.98344,0.81398,0.69137,0.35817,0.90139,0.0022285,0.0022285,0.0022285
159,5538.02,0.73043,0.46105,0.93126,0.96586,0.97692,0.98352,0.81469,0.69025,0.35879,0.90156,0.002179,0.002179,0.002179
160,5571.7,0.7313,0.4553,0.93026,0.96595,0.97696,0.98332,0.81362,0.69058,0.35859,0.9014,0.0021295,0.0021295,0.0021295
161,5606.77,0.71905,0.45209,0.93186,0.96594,0.9769,0.9831,0.81266,0.69039,0.3588,0.90182,0.00208,0.00208,0.00208
162,5640.93,0.72914,0.45341,0.93449,0.96571,0.97705,0.9827,0.81475,0.69109,0.35806,0.90197,0.0020305,0.0020305,0.0020305
163,5677.32,0.7203,0.45103,0.92984,0.96619,0.977,0.98278,0.8139,0.69224,0.35826,0.90361,0.001981,0.001981,0.001981
164,5712.92,0.71177,0.44701,0.92414,0.96632,0.97708,0.98285,0.81597,0.69203,0.35701,0.90359,0.0019315,0.0019315,0.0019315
165,5747.33,0.71435,0.44441,0.92828,0.96614,0.97717,0.98267,0.81515,0.69071,0.35642,0.90253,0.001882,0.001882,0.001882
166,5784.31,0.71163,0.44621,0.92778,0.96593,0.97735,0.98239,0.81379,0.68964,0.35565,0.90083,0.0018325,0.0018325,0.0018325
167,5820.08,0.70433,0.44645,0.92262,0.96594,0.97738,0.98223,0.81481,0.68863,0.35559,0.90004,0.001783,0.001783,0.001783
168,5854.58,0.71062,0.44938,0.92542,0.9659,0.97727,0.98257,0.81502,0.68649,0.35627,0.89926,0.0017335,0.0017335,0.0017335
169,5889.61,0.70909,0.44397,0.92695,0.96545,0.9773,0.98267,0.81564,0.68572,0.35516,0.8985,0.001684,0.001684,0.001684
170,5923.68,0.70298,0.44124,0.9216,0.96518,0.97751,0.98268,0.81722,0.68328,0.35434,0.898,0.0016345,0.0016345,0.0016345
171,5958.55,0.70496,0.44059,0.91928,0.965,0.97756,0.98271,0.81649,0.68245,0.35325,0.89724,0.001585,0.001585,0.001585
172,5994,0.7075,0.43751,0.92458,0.9651,0.97773,0.98292,0.8185,0.68158,0.35218,0.89692,0.0015355,0.0015355,0.0015355
173,6027.8,0.70793,0.4373,0.93015,0.96483,0.97783,0.983,0.81835,0.68087,0.35284,0.89695,0.001486,0.001486,0.001486
174,6065.32,0.69644,0.43609,0.92731,0.9646,0.97797,0.98328,0.81825,0.68039,0.35308,0.8968,0.0014365,0.0014365,0.0014365
175,6099.16,0.69651,0.43464,0.92738,0.96439,0.97802,0.98355,0.81684,0.68087,0.35125,0.89716,0.001387,0.001387,0.001387
176,6133.63,0.69439,0.43587,0.92197,0.96425,0.97813,0.98356,0.81785,0.68179,0.35188,0.89758,0.0013375,0.0013375,0.0013375
177,6168.59,0.69281,0.4299,0.92057,0.96411,0.9781,0.98366,0.81869,0.68238,0.35216,0.89783,0.001288,0.001288,0.001288
178,6202.64,0.69681,0.43206,0.91895,0.96387,0.9782,0.98382,0.81833,0.68337,0.3505,0.89794,0.0012385,0.0012385,0.0012385
179,6238.15,0.68501,0.42795,0.9201,0.96373,0.97853,0.98385,0.81749,0.68348,0.35061,0.89791,0.001189,0.001189,0.001189
180,6272.41,0.68371,0.42591,0.92048,0.96372,0.97858,0.98397,0.81834,0.68382,0.35046,0.89774,0.0011395,0.0011395,0.0011395
181,6307.77,0.68795,0.42609,0.92118,0.96347,0.97859,0.98401,0.81856,0.6843,0.35055,0.89795,0.00109,0.00109,0.00109
182,6343.58,0.68375,0.42679,0.91743,0.96349,0.97785,0.98406,0.81737,0.68482,0.35097,0.89812,0.0010405,0.0010405,0.0010405
183,6379.09,0.6833,0.42631,0.92188,0.96342,0.97772,0.98392,0.81763,0.68471,0.35043,0.89814,0.000991,0.000991,0.000991
184,6414.28,0.69432,0.42433,0.9226,0.9633,0.97749,0.98396,0.81671,0.68522,0.35005,0.89845,0.0009415,0.0009415,0.0009415
185,6450.08,0.67419,0.4215,0.9176,0.96336,0.97737,0.98394,0.81695,0.68538,0.35129,0.8985,0.000892,0.000892,0.000892
186,6483.96,0.67289,0.42133,0.91499,0.96351,0.97716,0.98374,0.81758,0.68586,0.35119,0.89843,0.0008425,0.0008425,0.0008425
187,6519.25,0.67658,0.41866,0.9165,0.96359,0.97632,0.9835,0.81488,0.68547,0.35202,0.89846,0.000793,0.000793,0.000793
